case,seed,drift_type,magnitude,rho,pattern,detector,view,rule,false_alarms_per_1k_stream_steps,p_any_false_alarm_per_window,fdp,precision,recall,f1,mean_delay,degraded_per_drift
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,PH,остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,548.5,548.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,KS,сырые,uncorrected,0.12127659574468085,0.6595744680851063,0.8028169014084507,0.14084507042253522,1.0,0.2469135802469136,398.5,398.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,KS,сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,578.5,578.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,KS,сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,548.5,548.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,748.5,748.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,KS,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,628.5,628.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,KS,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,598.5,598.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,ADWIN,сырые,uncorrected,0.23404255319148937,0.9574468085106383,0.8943089430894309,0.08130081300813008,1.0,0.15037593984962405,318.5,318.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,ADWIN,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.08333333333333333,0.8333333333333334,1.0,0.9090909090909091,478.5,478.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,ADWIN,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.08333333333333333,0.8333333333333334,1.0,0.9090909090909091,448.5,448.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,ADWIN,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,538.5,538.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,ADWIN,остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.15384615384615385,0.7692307692307693,1.0,0.8695652173913044,498.5,498.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,ADWIN,остатки,bh_window,0.00425531914893617,0.0425531914893617,0.15384615384615385,0.7692307692307693,1.0,0.8695652173913044,498.5,498.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(1),сырые,uncorrected,0.30638297872340425,0.9574468085106383,0.8888888888888888,0.06172839506172839,1.0,0.11627906976744184,258.5,258.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(1),сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.08333333333333333,0.8333333333333334,1.0,0.9090909090909091,508.5,508.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(1),сырые,bh_window,0.00425531914893617,0.0425531914893617,0.15384615384615385,0.7692307692307693,1.0,0.8695652173913044,488.5,488.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,0.14285714285714285,0.1,0.11764705882352941,1545.4285714285713,1638.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(1),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,568.5,568.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(1),остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,488.5,488.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(3),сырые,uncorrected,0.13191489361702127,0.6595744680851063,0.8051948051948052,0.12987012987012986,1.0,0.22988505747126434,448.5,448.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(3),сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,558.5,558.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(3),сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,498.5,498.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,748.5,748.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,608.5,608.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,MeanShift(3),остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,548.5,548.5
"gradual, Δ=1, ρ=0, clustered",1077,gradual,1.0,0.0,clustered,PH river по умолчанию,сырые,порог,0.7340425531914894,1.0,0.9452054794520548,0.0273972602739726,1.0,0.05333333333333332,218.5,218.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,PH,сырые,uncorrected,0.09148936170212765,0.5106382978723404,0.7166666666666667,0.16666666666666666,1.0,0.2857142857142857,374.5,374.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,PH,сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,574.5,574.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,PH,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,554.5,554.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,1.0,0.9,0.9473684210526316,623.8888888888889,694.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,594.5,594.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,PH,остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,564.5,564.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,KS,сырые,uncorrected,0.13191489361702127,0.6808510638297872,0.8157894736842105,0.13157894736842105,1.0,0.23255813953488372,464.5,464.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,KS,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,634.5,634.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,KS,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,604.5,604.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,814.5,814.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,KS,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,664.5,664.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,KS,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,614.5,614.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,ADWIN,сырые,uncorrected,0.25957446808510637,0.8297872340425532,0.8840579710144928,0.07246376811594203,1.0,0.13513513513513511,374.5,374.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,ADWIN,сырые,bonferroni,0.01276595744680851,0.10638297872340426,0.375,0.625,1.0,0.7692307692307693,534.5,534.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,ADWIN,сырые,bh_window,0.01276595744680851,0.10638297872340426,0.375,0.625,1.0,0.7692307692307693,524.5,524.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,ADWIN,сырые,LORD++,0.00425531914893617,0.02127659574468085,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,594.5,594.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,ADWIN,остатки,bonferroni,0.01702127659574468,0.14893617021276595,0.4444444444444444,0.5555555555555556,1.0,0.7142857142857143,554.5,554.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,ADWIN,остатки,bh_window,0.01702127659574468,0.14893617021276595,0.4444444444444444,0.5555555555555556,1.0,0.7142857142857143,524.5,524.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(1),сырые,uncorrected,0.26382978723404255,0.8723404255319149,0.8732394366197183,0.07042253521126761,1.0,0.13157894736842107,334.5,334.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(1),сырые,bonferroni,0.00851063829787234,0.0851063829787234,0.2857142857142857,0.7142857142857143,1.0,0.8333333333333333,534.5,534.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(1),сырые,bh_window,0.01276595744680851,0.0851063829787234,0.375,0.625,1.0,0.7692307692307693,514.5,514.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,0.5,0.5,0.5,1074.5,1074.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(1),остатки,bonferroni,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,574.5,574.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(1),остатки,bh_window,0.006382978723404255,0.0425531914893617,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,534.5,534.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(3),сырые,uncorrected,0.1723404255319149,0.7446808510638298,0.8617021276595744,0.10638297872340426,1.0,0.1923076923076923,414.5,414.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(3),сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,614.5,614.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(3),сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,554.5,554.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,0.5,0.5,0.5,984.5,984.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,664.5,664.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,MeanShift(3),остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,594.5,594.5
"gradual, Δ=1, ρ=0, clustered",1078,gradual,1.0,0.0,clustered,PH river по умолчанию,сырые,порог,0.7489361702127659,0.9787234042553191,0.9436997319034852,0.02680965147453083,1.0,0.05221932114882506,214.5,214.5
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,PH,сырые,uncorrected,0.11063829787234042,0.6382978723404256,0.7761194029850746,0.14925373134328357,1.0,0.2597402597402597,338.0,338.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,PH,сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,518.0,518.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,PH,сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,468.0,468.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,0.8888888888888888,0.8,0.8421052631578948,685.1111111111111,828.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,558.0,558.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,PH,остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,508.0,508.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,KS,сырые,uncorrected,0.10851063829787234,0.5957446808510638,0.8095238095238095,0.15873015873015872,1.0,0.27397260273972607,428.0,428.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,KS,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.8181818181818182,0.9,0.8571428571428572,618.0,618.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,KS,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.8181818181818182,0.9,0.8571428571428572,578.0,578.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,1.0,0.9,0.9473684210526316,674.0,818.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,KS,остатки,bonferroni,0.00851063829787234,0.0851063829787234,0.2857142857142857,0.6428571428571429,0.9,0.75,658.0,658.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,KS,остатки,bh_window,0.00851063829787234,0.06382978723404255,0.2857142857142857,0.7142857142857143,1.0,0.8333333333333333,568.0,568.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,ADWIN,сырые,uncorrected,0.2574468085106383,0.9361702127659575,0.8897058823529411,0.07352941176470588,1.0,0.13698630136986303,308.0,308.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,ADWIN,сырые,bonferroni,0.01702127659574468,0.1702127659574468,0.4444444444444444,0.5,0.9,0.6428571428571429,498.0,498.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,ADWIN,сырые,bh_window,0.019148936170212766,0.1702127659574468,0.47368421052631576,0.5263157894736842,1.0,0.6896551724137931,468.0,468.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,ADWIN,сырые,LORD++,0.002127659574468085,0.02127659574468085,0.1,0.9,0.9,0.9,496.22222222222223,658.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,ADWIN,остатки,bonferroni,0.02553191489361702,0.2553191489361702,0.5454545454545454,0.4090909090909091,0.9,0.5625000000000001,578.0,578.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,ADWIN,остатки,bh_window,0.027659574468085105,0.2553191489361702,0.5652173913043478,0.43478260869565216,1.0,0.6060606060606061,488.0,488.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(1),сырые,uncorrected,0.27872340425531916,0.9574468085106383,0.8791946308724832,0.06711409395973154,1.0,0.12578616352201258,308.0,308.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(1),сырые,bonferroni,0.0,0.0,0.0,1.0,0.9,0.9473684210526316,462.8888888888889,628.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(1),сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,428.0,428.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,1.0,0.7,0.8235294117647058,563.1428571428571,938.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(1),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.1,0.9,0.9,0.9,529.5555555555555,688.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(1),остатки,bh_window,0.002127659574468085,0.02127659574468085,0.1,0.9,0.9,0.9,474.0,638.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(3),сырые,uncorrected,0.15531914893617021,0.8085106382978723,0.8390804597701149,0.11494252873563218,1.0,0.20618556701030927,398.0,398.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(3),сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.75,0.9,0.8181818181818182,578.0,578.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(3),сырые,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,528.0,528.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,0.9,0.9473684210526316,585.1111111111111,738.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,0.9,0.9,0.9,648.0,648.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,MeanShift(3),остатки,bh_window,0.0,0.0,0.0,0.9,0.9,0.9,548.0,548.0
"gradual, Δ=1, ρ=0, clustered",1079,gradual,1.0,0.0,clustered,PH river по умолчанию,сырые,порог,0.8,1.0,0.947103274559194,0.02518891687657431,1.0,0.049140049140049144,268.0,268.0
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,PH,сырые,uncorrected,0.2531914893617021,0.5957446808510638,0.9015151515151515,0.07575757575757576,1.0,0.14084507042253522,369.3,369.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,PH,сырые,bonferroni,0.01702127659574468,0.14893617021276595,0.4444444444444444,0.5555555555555556,1.0,0.7142857142857143,399.3,399.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,PH,сырые,bh_window,0.04680851063829787,0.06382978723404255,0.6875,0.3125,1.0,0.47619047619047616,419.3,419.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,PH,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,509.3,509.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,459.3,459.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,PH,остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,459.3,459.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,KS,сырые,uncorrected,0.16595744680851063,0.7659574468085106,0.8666666666666667,0.1111111111111111,1.0,0.19999999999999998,379.3,379.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,KS,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,499.3,499.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,KS,сырые,bh_window,0.00851063829787234,0.0425531914893617,0.2857142857142857,0.7142857142857143,1.0,0.8333333333333333,479.3,479.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,KS,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,639.3,639.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,KS,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,559.3,559.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,KS,остатки,bh_window,0.006382978723404255,0.0425531914893617,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,539.3,539.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,ADWIN,сырые,uncorrected,0.27872340425531916,0.8723404255319149,0.903448275862069,0.06896551724137931,1.0,0.12903225806451613,309.3,309.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,ADWIN,сырые,bonferroni,0.010638297872340425,0.0851063829787234,0.3333333333333333,0.6666666666666666,1.0,0.8,419.3,419.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,ADWIN,сырые,bh_window,0.02127659574468085,0.0851063829787234,0.5,0.5,1.0,0.6666666666666666,399.3,399.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,ADWIN,сырые,LORD++,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,479.3,479.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,ADWIN,остатки,bonferroni,0.00851063829787234,0.0851063829787234,0.2857142857142857,0.7142857142857143,1.0,0.8333333333333333,429.3,429.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,ADWIN,остатки,bh_window,0.010638297872340425,0.0851063829787234,0.3333333333333333,0.6666666666666666,1.0,0.8,409.3,409.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(1),сырые,uncorrected,0.35319148936170214,0.723404255319149,0.907103825136612,0.0546448087431694,1.0,0.10362694300518134,269.3,269.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(1),сырые,bonferroni,0.01702127659574468,0.10638297872340426,0.4444444444444444,0.5555555555555556,1.0,0.7142857142857143,399.3,399.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(1),сырые,bh_window,0.09574468085106383,0.1276595744680851,0.8181818181818182,0.18181818181818182,1.0,0.3076923076923077,399.3,399.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,0.8888888888888888,0.8,0.8421052631578948,578.4444444444445,739.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,419.3,419.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(1),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,399.3,399.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(3),сырые,uncorrected,0.23829787234042554,0.6595744680851063,0.896,0.08,1.0,0.14814814814814814,389.3,389.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(3),сырые,bonferroni,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,479.3,479.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(3),сырые,bh_window,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,469.3,469.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,619.3,619.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(3),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,509.3,509.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,MeanShift(3),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,499.3,499.3
"gradual, Δ=1, ρ=0.3, scattered",1080,gradual,1.0,0.3,scattered,PH river по умолчанию,сырые,порог,0.8042553191489362,0.9148936170212766,0.949748743718593,0.02512562814070352,1.0,0.049019607843137254,259.3,259.3
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,PH,сырые,uncorrected,0.0574468085106383,0.3617021276595745,0.6136363636363636,0.22727272727272727,1.0,0.37037037037037035,328.4,328.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,PH,сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,518.4,518.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,PH,сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,498.4,498.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,PH,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,668.4,668.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,488.4,488.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,PH,остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,468.4,468.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,KS,сырые,uncorrected,0.07659574468085106,0.574468085106383,0.7659574468085106,0.2127659574468085,1.0,0.3508771929824561,398.4,398.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,KS,сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,548.4,548.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,KS,сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,548.4,548.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,KS,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,698.4,698.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,KS,остатки,bonferroni,0.006382978723404255,0.0425531914893617,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,508.4,508.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,KS,остатки,bh_window,0.006382978723404255,0.06382978723404255,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,498.4,498.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,ADWIN,сырые,uncorrected,0.19361702127659575,0.7659574468085106,0.8504672897196262,0.09345794392523364,1.0,0.17094017094017094,278.4,278.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,ADWIN,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,418.4,418.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,ADWIN,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,418.4,418.4
