n_streams,scenario,procedure,alpha,seed,n_tests,n_null_tests,alarms,false_alarms,true_alarms,fdp,window_fdp,far_per_test,false_alarms_per_window,p_any_false_alarm_per_window,false_alarms_per_1k_stream_steps,mtfa_stream_steps,n_drifts,detected,mdr,mean_delay,median_delay,degraded_per_drift
100,sporadic,bh_window,0.1,0,4637,4584,21,1,20,0.047619047619047616,0.02127659574468085,0.0002181500872600349,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,226.05,199.5,226.05
100,sporadic,bh_window,0.2,0,4628,4583,24,4,20,0.16666666666666666,0.06028368794326241,0.0008727907484180668,0.0851063829787234,0.0851063829787234,0.00851063829787234,117500.0,20,20,0.0,186.05,184.5,186.05
100,sporadic,storey_bh,1e-05,0,4655,4417,15,0,15,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,15,0.25,746.6,687.0,1151.05
100,sporadic,storey_bh,0.0001,0,4655,4454,15,0,15,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,15,0.25,499.93333333333334,388.0,966.05
100,sporadic,storey_bh,0.001,0,4640,4543,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,446.05,324.0,446.05
100,sporadic,storey_bh,0.01,0,4637,4572,21,1,20,0.047619047619047616,0.02127659574468085,0.00021872265966754156,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,286.05,286.5,286.05
100,sporadic,storey_bh,0.05,0,4634,4576,22,2,20,0.09090909090909091,0.028368794326241134,0.00043706293706293706,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,20,20,0.0,251.05,250.0,251.05
100,sporadic,storey_bh,0.1,0,4595,4542,35,15,20,0.42857142857142855,0.04812563323201621,0.0033025099075297227,0.3191489361702128,0.06382978723404255,0.031914893617021274,31333.333333333332,20,20,0.0,226.05,199.5,226.05
100,sporadic,storey_bh,0.2,0,4282,4241,140,120,20,0.8571428571428571,0.09774494496360683,0.028295213393067672,2.5531914893617023,0.10638297872340426,0.2553191489361702,3916.6666666666665,20,20,0.0,186.05,174.0,186.05
100,sporadic,BatchBH,1e-05,0,4694,4259,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,2,0.9,1086.0,1086.0,2136.05
100,sporadic,BatchBH,0.0001,0,4688,4278,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,4,0.8,745.75,586.5,2011.05
100,sporadic,BatchBH,0.001,0,4664,4357,12,0,12,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,12,0.4,1019.6666666666666,974.0,1496.05
100,sporadic,BatchBH,0.01,0,4655,4441,15,0,15,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,15,0.25,586.6,444.0,1031.05
100,sporadic,BatchBH,0.05,0,4646,4475,18,0,18,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,18,0.09999999999999998,554.6666666666666,388.0,816.05
100,sporadic,BatchBH,0.1,0,4643,4491,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,608.6315789473684,341.0,721.05
100,sporadic,BatchBH,0.2,0,4637,4534,21,1,20,0.047619047619047616,0.02127659574468085,0.00022055580061755624,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,476.05,297.5,476.05
100,sporadic,bonferroni,1e-05,0,4671,4354,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,10,0.5,845.6,769.5,1546.05
100,sporadic,bonferroni,0.0001,0,4655,4433,15,0,15,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,15,0.25,639.9333333333333,488.0,1071.05
100,sporadic,bonferroni,0.001,0,4643,4494,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,592.8421052631579,348.0,706.05
100,sporadic,bonferroni,0.01,0,4637,4566,21,1,20,0.047619047619047616,0.02127659574468085,0.0002190100744634253,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,316.05,287.5,316.05
100,sporadic,bonferroni,0.05,0,4637,4578,21,1,20,0.047619047619047616,0.02127659574468085,0.00021843599825251202,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,256.05,250.0,256.05
100,sporadic,bonferroni,0.1,0,4637,4583,21,1,20,0.047619047619047616,0.02127659574468085,0.0002181976871045167,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,231.05,224.0,231.05
100,sporadic,bonferroni,0.2,0,4628,4578,24,4,20,0.16666666666666666,0.07446808510638298,0.0008737439930100481,0.0851063829787234,0.0851063829787234,0.00851063829787234,117500.0,20,20,0.0,211.05,189.0,211.05
100,sporadic,LORD++,1e-05,1,4649,4489,17,0,17,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,17,0.15000000000000002,564.6470588235294,445.0,761.9
100,sporadic,LORD++,0.0001,1,4643,4536,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,465.36842105263156,368.0,496.9
100,sporadic,LORD++,0.001,1,4643,4558,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,349.57894736842104,308.0,386.9
100,sporadic,LORD++,0.01,1,4640,4577,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,276.9,287.0,276.9
100,sporadic,LORD++,0.05,1,4634,4582,22,2,20,0.09090909090909091,0.02127659574468085,0.00043649061545176777,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,20,20,0.0,221.9,196.5,221.9
100,sporadic,LORD++,0.1,1,4625,4575,25,5,20,0.2,0.02127659574468085,0.001092896174863388,0.10638297872340426,0.0425531914893617,0.010638297872340425,94000.0,20,20,0.0,211.9,191.5,211.9
100,sporadic,LORD++,0.2,1,4613,4565,29,9,20,0.3103448275862069,0.04761904761904762,0.0019715224534501644,0.19148936170212766,0.06382978723404255,0.019148936170212766,52222.22222222222,20,20,0.0,201.9,188.0,201.9
100,sporadic,uncorrected,1e-05,1,4640,4580,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,261.9,256.5,261.9
100,sporadic,uncorrected,0.0001,1,4640,4590,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,211.9,196.5,211.9
100,sporadic,uncorrected,0.001,1,4619,4578,27,7,20,0.25925925925925924,0.08297872340425531,0.0015290519877675841,0.14893617021276595,0.1276595744680851,0.014893617021276596,67142.85714285714,20,20,0.0,166.9,148.0,166.9
100,sporadic,uncorrected,0.01,1,4511,4474,63,43,20,0.6825396825396826,0.4177304964539007,0.009611086276262852,0.9148936170212766,0.44680851063829785,0.09148936170212765,10930.232558139534,20,20,0.0,146.9,150.0,146.9
100,sporadic,uncorrected,0.05,1,4292,4260,136,116,20,0.8529411764705882,0.5980243161094225,0.027230046948356807,2.4680851063829787,0.6808510638297872,0.24680851063829787,4051.7241379310344,20,20,0.0,131.9,136.5,131.9
100,sporadic,uncorrected,0.1,1,4154,4126,182,162,20,0.8901098901098901,0.5790780141843972,0.03926320891904993,3.4468085106382977,0.6382978723404256,0.3446808510638298,2901.2345679012346,20,20,0.0,126.9,103.5,126.9
100,sporadic,uncorrected,0.2,1,3833,3809,289,269,20,0.9307958477508651,0.7994563946691605,0.07062221055395117,5.723404255319149,0.8723404255319149,0.5723404255319149,1747.2118959107806,20,20,0.0,151.9,103.5,151.9
100,sporadic,bh_window,1e-05,1,4643,4534,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,475.89473684210526,345.0,506.9
100,sporadic,bh_window,0.0001,1,4643,4564,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,318.0,308.0,356.9
100,sporadic,bh_window,0.001,1,4640,4582,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,251.9,245.0,251.9
100,sporadic,bh_window,0.01,1,4634,4585,22,2,20,0.09090909090909091,0.017730496453900707,0.0004362050163576881,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,20,20,0.0,206.9,196.5,206.9
100,sporadic,bh_window,0.05,1,4595,4552,35,15,20,0.42857142857142855,0.09893617021276596,0.003295254833040422,0.3191489361702128,0.1276595744680851,0.031914893617021274,31333.333333333332,20,20,0.0,176.9,152.0,176.9
100,sporadic,bh_window,0.1,1,4553,4513,49,29,20,0.5918367346938775,0.10486322188449848,0.006425880788832263,0.6170212765957447,0.1276595744680851,0.06170212765957447,16206.896551724138,20,20,0.0,161.9,148.0,161.9
100,sporadic,bh_window,0.2,1,4454,4416,82,62,20,0.7560975609756098,0.1656534954407295,0.014039855072463768,1.3191489361702127,0.19148936170212766,0.13191489361702127,7580.645161290323,20,20,0.0,151.9,152.0,151.9
100,sporadic,storey_bh,1e-05,1,4643,4550,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,391.6842105263158,345.0,426.9
100,sporadic,storey_bh,0.0001,1,4640,4572,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,301.9,301.0,301.9
100,sporadic,storey_bh,0.001,1,4637,4583,21,1,20,0.047619047619047616,0.00425531914893617,0.0002181976871045167,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,231.9,216.5,231.9
100,sporadic,storey_bh,0.01,1,4601,4548,33,13,20,0.3939393939393939,0.06436170212765957,0.0028583992963940193,0.2765957446808511,0.0851063829787234,0.027659574468085105,36153.846153846156,20,20,0.0,226.9,191.0,226.9
100,sporadic,storey_bh,0.05,1,4511,4465,63,43,20,0.6825396825396826,0.061895551257253385,0.009630459126539754,0.9148936170212766,0.06382978723404255,0.09148936170212765,10930.232558139534,20,20,0.0,191.9,188.0,191.9
100,sporadic,storey_bh,0.1,1,4337,4295,121,101,20,0.8347107438016529,0.09042553191489362,0.02351571594877765,2.148936170212766,0.10638297872340426,0.2148936170212766,4653.465346534654,20,20,0.0,171.9,152.0,171.9
100,sporadic,storey_bh,0.2,1,4064,4027,212,192,20,0.9056603773584906,0.09016606123508045,0.047678172336727095,4.085106382978723,0.10638297872340426,0.4085106382978723,2447.9166666666665,20,20,0.0,156.9,150.0,156.9
100,sporadic,BatchBH,1e-05,1,4673,4351,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,9,0.55,479.22222222222223,445.0,1571.9
100,sporadic,BatchBH,0.0001,1,4652,4469,16,0,16,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,16,0.19999999999999996,568.75,485.0,876.9
100,sporadic,BatchBH,0.001,1,4643,4532,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,486.42105263157896,368.0,516.9
100,sporadic,BatchBH,0.01,1,4640,4567,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,326.9,316.5,326.9
100,sporadic,BatchBH,0.05,1,4640,4578,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,271.9,287.0,271.9
100,sporadic,BatchBH,0.1,1,4640,4582,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,251.9,245.0,251.9
100,sporadic,BatchBH,0.2,1,4637,4584,21,1,20,0.047619047619047616,0.02127659574468085,0.0002181500872600349,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,226.9,203.5,226.9
100,sporadic,bonferroni,1e-05,1,4646,4520,18,0,18,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,18,0.09999999999999998,469.6666666666667,378.0,591.9
100,sporadic,bonferroni,0.0001,1,4643,4560,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,339.05263157894734,308.0,376.9
100,sporadic,bonferroni,0.001,1,4640,4580,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,261.9,256.5,261.9
100,sporadic,bonferroni,0.01,1,4637,4587,21,1,20,0.047619047619047616,0.02127659574468085,0.00021800741225201656,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,211.9,196.5,211.9
100,sporadic,bonferroni,0.05,1,4625,4582,25,5,20,0.2,0.06382978723404255,0.0010912265386294195,0.10638297872340426,0.0851063829787234,0.010638297872340425,94000.0,20,20,0.0,176.9,167.5,176.9
100,sporadic,bonferroni,0.1,1,4619,4578,27,7,20,0.25925925925925924,0.08297872340425531,0.0015290519877675841,0.14893617021276595,0.1276595744680851,0.014893617021276596,67142.85714285714,20,20,0.0,166.9,148.0,166.9
100,sporadic,bonferroni,0.2,1,4598,4557,34,14,20,0.4117647058823529,0.19680851063829788,0.0030721966205837174,0.2978723404255319,0.2127659574468085,0.029787234042553193,33571.42857142857,20,20,0.0,166.9,148.0,166.9
100,sporadic,LORD++,1e-05,2,4676,4398,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,8,0.6,590.125,437.0,1335.2
100,sporadic,LORD++,0.0001,2,4655,4467,15,0,15,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,15,0.25,625.9333333333333,636.0,885.2
100,sporadic,LORD++,0.001,2,4643,4538,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,430.10526315789474,372.0,470.2
100,sporadic,LORD++,0.01,2,4640,4563,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,330.2,299.0,330.2
100,sporadic,LORD++,0.05,2,4640,4572,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,285.2,260.5,285.2
100,sporadic,LORD++,0.1,2,4640,4580,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,245.2,197.5,245.2
100,sporadic,LORD++,0.2,2,4640,4585,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,220.2,206.5,220.2
100,sporadic,uncorrected,1e-05,2,4643,4564,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,340.2,283.5,340.2
100,sporadic,uncorrected,0.0001,2,4640,4584,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,225.2,208.0,225.2
100,sporadic,uncorrected,0.001,2,4637,4589,21,1,20,0.047619047619047616,0.02127659574468085,0.00021791239921551536,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,185.2,170.0,185.2
100,sporadic,uncorrected,0.01,2,4594,4557,39,19,20,0.48717948717948717,0.20921985815602834,0.004169409699363616,0.40425531914893614,0.2765957446808511,0.04042553191489362,24736.842105263157,20,20,0.0,130.2,127.5,130.2
100,sporadic,uncorrected,0.05,2,4462,4430,85,65,20,0.7647058823529411,0.5105876393110436,0.014672686230248307,1.3829787234042554,0.574468085106383,0.13829787234042554,7230.7692307692305,20,20,0.0,105.2,106.5,105.2
100,sporadic,uncorrected,0.1,2,4311,4281,138,118,20,0.855072463768116,0.7230058948144054,0.027563653352020556,2.5106382978723403,0.8085106382978723,0.251063829787234,3983.0508474576272,20,20,0.0,95.2,97.5,95.2
100,sporadic,uncorrected,0.2,2,3934,3906,277,257,20,0.927797833935018,0.8819433521561183,0.06579621095750128,5.468085106382978,0.9574468085106383,0.5468085106382978,1828.7937743190662,20,20,0.0,110.2,97.5,110.2
100,sporadic,bh_window,1e-05,2,4658,4478,14,0,14,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,14,0.30000000000000004,501.92857142857144,399.0,845.2
100,sporadic,bh_window,0.0001,2,4643,4544,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,398.5263157894737,359.0,440.2
100,sporadic,bh_window,0.001,2,4640,4569,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,300.2,283.5,300.2
100,sporadic,bh_window,0.01,2,4640,4585,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,220.2,206.5,220.2
100,sporadic,bh_window,0.05,2,4637,4589,21,1,20,0.047619047619047616,0.010638297872340425,0.00021791239921551536,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,20,20,0.0,185.2,168.5,185.2
100,sporadic,bh_window,0.1,2,4628,4583,24,4,20,0.16666666666666666,0.03900709219858156,0.0008727907484180668,0.0851063829787234,0.06382978723404255,0.00851063829787234,117500.0,20,20,0.0,170.2,160.5,170.2
100,sporadic,bh_window,0.2,2,4609,4569,34,14,20,0.4117647058823529,0.12978723404255318,0.003064127817903261,0.2978723404255319,0.1702127659574468,0.029787234042553193,33571.42857142857,20,20,0.0,145.2,145.5,145.2
100,sporadic,storey_bh,1e-05,2,4650,4502,18,0,18,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,18,0.09999999999999998,569.3888888888889,431.0,685.2
100,sporadic,storey_bh,0.0001,2,4643,4553,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,351.1578947368421,351.0,395.2
100,sporadic,storey_bh,0.001,2,4640,4571,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,290.2,274.5,290.2
100,sporadic,storey_bh,0.01,2,4640,4586,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,215.2,197.5,215.2
100,sporadic,storey_bh,0.05,2,4624,4578,30,10,20,0.3333333333333333,0.06028368794326241,0.00218435998252512,0.2127659574468085,0.0851063829787234,0.02127659574468085,47000.0,20,20,0.0,175.2,164.0,175.2
100,sporadic,storey_bh,0.1,2,4424,4386,98,78,20,0.7959183673469388,0.09186085781830462,0.017783857729138167,1.6595744680851063,0.1276595744680851,0.16595744680851063,6025.641025641025,20,20,0.0,150.2,138.5,150.2
100,sporadic,storey_bh,0.2,2,4424,4373,142,122,20,0.8591549295774648,0.09922331776509254,0.027898467871026754,2.595744680851064,0.1276595744680851,0.25957446808510637,3852.4590163934427,20,20,0.0,210.2,138.5,210.2
100,sporadic,BatchBH,1e-05,2,4684,4360,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,6,0.7,720.5,456.5,1565.2
100,sporadic,BatchBH,0.0001,2,4675,4393,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,9,0.55,483.44444444444446,405.0,1355.2
100,sporadic,BatchBH,0.001,2,4658,4468,14,0,14,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,14,0.30000000000000004,573.3571428571429,424.5,895.2
100,sporadic,BatchBH,0.01,2,4643,4544,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,398.5263157894737,359.0,440.2
100,sporadic,BatchBH,0.05,2,4640,4568,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,305.2,299.0,305.2
100,sporadic,BatchBH,0.1,2,4640,4569,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,300.2,283.5,300.2
100,sporadic,BatchBH,0.2,2,4640,4575,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,270.2,264.0,270.2
100,sporadic,bonferroni,1e-05,2,4658,4461,14,0,14,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,14,0.30000000000000004,623.3571428571429,399.0,930.2
100,sporadic,bonferroni,0.0001,2,4643,4540,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,19,0.050000000000000044,419.57894736842104,359.0,460.2
100,sporadic,bonferroni,0.001,2,4640,4569,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,300.2,283.5,300.2
100,sporadic,bonferroni,0.01,2,4640,4584,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,225.2,208.0,225.2
100,sporadic,bonferroni,0.05,2,4640,4589,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,20,0.0,200.2,183.5,200.2
100,sporadic,bonferroni,0.1,2,4634,4586,22,2,20,0.09090909090909091,0.031914893617021274,0.0004361098996947231,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,20,20,0.0,185.2,170.0,185.2
100,sporadic,bonferroni,0.2,2,4627,4583,25,5,20,0.2,0.0851063829787234,0.0010909884355225835,0.10638297872340426,0.10638297872340426,0.010638297872340425,94000.0,20,20,0.0,165.2,160.5,165.2
500,1 event,LORD++,1e-05,4,23500,21400,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,0,1.0,,,2028.0
500,1 event,LORD++,0.0001,4,23305,21846,65,0,65,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,65,0.35,1041.8461538461538,1028.0,1387.0
500,1 event,LORD++,0.001,4,23239,22387,87,0,87,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,87,0.13,593.5172413793103,528.0,780.0
500,1 event,LORD++,0.01,4,23200,22693,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,435.0,428.0,435.0
500,1 event,LORD++,0.05,4,23200,22699,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,429.0,428.0,429.0
500,1 event,LORD++,0.1,4,23200,22760,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,368.0,328.0,368.0
500,1 event,LORD++,0.2,4,23200,22761,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,367.0,328.0,367.0
500,1 event,uncorrected,1e-05,4,23221,22563,93,0,93,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,93,0.06999999999999995,477.4623655913978,428.0,586.0
500,1 event,uncorrected,0.0001,4,23203,22789,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,342.0,328.0,342.0
500,1 event,uncorrected,0.001,4,23197,22874,101,1,100,0.009900990099009901,0.02127659574468085,4.37177581533619e-05,0.02127659574468085,0.02127659574468085,0.000425531914893617,2350000.0,100,100,0.0,251.0,228.0,251.0
500,1 event,uncorrected,0.01,4,23192,22930,103,3,100,0.02912621359223301,0.06382978723404255,0.00013083296990841692,0.06382978723404255,0.06382978723404255,0.001276595744680851,783333.3333333334,100,100,0.0,190.0,228.0,190.0
500,1 event,uncorrected,0.05,4,23018,22802,162,62,100,0.38271604938271603,0.46808510638297873,0.002719059731602491,1.3191489361702127,0.46808510638297873,0.026382978723404255,37903.22580645161,100,100,0.0,146.0,128.0,146.0
500,1 event,uncorrected,0.1,4,22643,22443,291,191,100,0.6563573883161512,0.8528368794326242,0.008510448692242571,4.0638297872340425,0.8723404255319149,0.08127659574468085,12303.664921465968,100,100,0.0,140.0,128.0,140.0
500,1 event,uncorrected,0.2,4,21405,21216,709,609,100,0.8589562764456982,0.9541588730418519,0.028704751131221718,12.957446808510639,1.0,0.2591489361702128,3858.784893267652,100,100,0.0,127.0,128.0,127.0
500,1 event,bh_window,1e-05,4,23383,21851,39,0,39,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,39,0.61,571.5897435897435,428.0,1460.0
500,1 event,bh_window,0.0001,4,23266,22363,78,0,78,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,78,0.21999999999999997,493.38461538461536,428.0,831.0
500,1 event,bh_window,0.001,4,23218,22668,94,0,94,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,94,0.06000000000000005,379.06382978723406,328.0,478.0
500,1 event,bh_window,0.01,4,23203,22859,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,254.26262626262627,228.0,272.0
500,1 event,bh_window,0.05,4,23200,22898,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,230.0,228.0,230.0
500,1 event,bh_window,0.1,4,23200,22900,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,228.0,228.0,228.0
500,1 event,bh_window,0.2,4,23200,22965,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,163.0,128.0,163.0
500,1 event,storey_bh,1e-05,4,23329,21950,57,0,57,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,57,0.43000000000000005,763.0877192982456,1028.0,1307.0
500,1 event,storey_bh,0.0001,4,23278,22328,74,0,74,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,74,0.26,473.94594594594594,428.0,878.0
500,1 event,storey_bh,0.001,4,23224,22632,92,0,92,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,92,0.07999999999999996,388.8695652173913,328.0,520.0
500,1 event,storey_bh,0.01,4,23203,22839,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,274.4646464646465,228.0,292.0
500,1 event,storey_bh,0.05,4,23200,22889,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,239.0,228.0,239.0
500,1 event,storey_bh,0.1,4,23200,22900,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,228.0,228.0,228.0
500,1 event,storey_bh,0.2,4,23200,22950,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,178.0,128.0,178.0
500,1 event,BatchBH,1e-05,4,23500,21400,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,0,1.0,,,2028.0
500,1 event,BatchBH,0.0001,4,23482,21453,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,6,0.94,844.6666666666666,928.0,1957.0
500,1 event,BatchBH,0.001,4,23413,21645,29,0,29,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,29,0.71,883.1724137931035,928.0,1696.0
500,1 event,BatchBH,0.01,4,23260,22249,80,0,80,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,80,0.19999999999999996,666.75,428.0,939.0
500,1 event,BatchBH,0.05,4,23230,22473,90,0,90,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,90,0.09999999999999998,535.7777777777778,428.0,685.0
500,1 event,BatchBH,0.1,4,23218,22584,94,0,94,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,94,0.06000000000000005,468.4255319148936,328.0,562.0
500,1 event,BatchBH,0.2,4,23212,22650,96,0,96,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,96,0.040000000000000036,425.9166666666667,328.0,490.0
500,1 event,bonferroni,1e-05,4,23449,21550,17,0,17,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,17,0.83,845.6470588235294,1028.0,1827.0
500,1 event,bonferroni,0.0001,4,23376,21796,43,0,43,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,43,0.5700000000000001,818.6976744186046,528.0,1508.0
500,1 event,bonferroni,0.001,4,23266,22261,78,0,78,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,78,0.21999999999999997,624.1538461538462,428.0,933.0
500,1 event,bonferroni,0.01,4,23209,22692,97,0,97,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,97,0.030000000000000027,396.0412371134021,328.0,445.0
500,1 event,bonferroni,0.05,4,23203,22791,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,340.0,328.0,340.0
500,1 event,bonferroni,0.1,4,23200,22824,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,304.0,328.0,304.0
500,1 event,bonferroni,0.2,4,23200,22855,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,273.0,228.0,273.0
100,sporadic,LORD++,1e-05,3,4694,4254,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,2,0.9,616.5,616.5,2150.5
100,sporadic,LORD++,0.0001,3,4676,4301,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,inf,20,8,0.6,919.125,790.5,1825.5
