case,procedure,alpha,seed,n_tests,n_null_tests,alarms,false_alarms,true_alarms,fdp,window_fdp,far_per_test,power_per_test,false_alarms_per_window,p_any_false_alarm_per_window,false_alarms_per_1k_stream_steps,mtfa_stream_steps,n_drifts,detected,mdr,mean_delay,median_delay,degraded_per_drift,mtr
"abrupt, Δ=1",bh_window,1e-05,4,4676,4554,8,0,8,0.0,0.0,0.0,0.06557377049180328,0.0,0.0,0.0,inf,10,8,0.19999999999999996,1128.875,616.0,1164.8,inf
"abrupt, Δ=1",bh_window,0.0001,4,4673,4599,9,0,9,0.0,0.0,0.0,0.12162162162162163,0.0,0.0,0.0,inf,10,9,0.09999999999999998,639.8888888888889,357.0,684.8,inf
"abrupt, Δ=1",bh_window,0.001,4,4670,4634,10,0,10,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,inf,10,10,0.0,304.8,303.5,304.8,inf
"abrupt, Δ=1",bh_window,0.01,4,4670,4638,10,0,10,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,inf,10,10,0.0,264.8,251.0,264.8,inf
"abrupt, Δ=1",bh_window,0.05,4,4670,4641,10,0,10,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,inf,10,10,0.0,234.8,248.5,234.8,inf
"abrupt, Δ=1",bh_window,0.1,4,4670,4643,10,0,10,0.0,0.0,0.0,0.37037037037037035,0.0,0.0,0.0,inf,10,10,0.0,214.8,218.0,214.8,inf
"abrupt, Δ=1",LORD++,1e-05,4,4688,4504,4,0,4,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,inf,10,4,0.6,1291.25,1482.5,1784.8,inf
"abrupt, Δ=1",LORD++,0.0001,4,4688,4534,4,0,4,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,inf,10,4,0.6,541.25,450.0,1484.8,inf
"abrupt, Δ=1",LORD++,0.001,4,4673,4596,9,0,9,0.0,0.0,0.0,0.11688311688311688,0.0,0.0,0.0,inf,10,9,0.09999999999999998,673.2222222222222,355.0,714.8,inf
"abrupt, Δ=1",LORD++,0.01,4,4673,4612,9,0,9,0.0,0.0,0.0,0.14754098360655737,0.0,0.0,0.0,inf,10,9,0.09999999999999998,495.44444444444446,355.0,554.8,inf
"abrupt, Δ=1",LORD++,0.05,4,4670,4626,10,0,10,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,inf,10,10,0.0,384.8,256.0,384.8,inf
"abrupt, Δ=1",LORD++,0.1,4,4670,4627,10,0,10,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,inf,10,10,0.0,374.8,256.0,374.8,inf
"gradual, Δ=0.5",uncorrected,1e-05,0,4695,4502,2,0,2,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,inf,10,2,0.8,925.5,925.5,1874.0,inf
"gradual, Δ=0.5",uncorrected,0.0001,0,4682,4533,6,0,6,0.0,0.0,0.0,0.040268456375838924,0.0,0.0,0.0,inf,10,6,0.4,899.5,885.0,1434.0,inf
"gradual, Δ=0.5",uncorrected,0.001,0,4673,4539,9,2,7,0.2222222222222222,0.028368794326241134,0.0004406256884776382,0.05223880597014925,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,6,0.4,582.8333333333334,635.0,1244.0,241.92164712610807
"gradual, Δ=0.5",uncorrected,0.01,0,4645,4548,19,9,10,0.47368421052631576,0.12056737588652483,0.001978891820580475,0.10309278350515463,0.19148936170212766,0.1276595744680851,0.019148936170212766,52222.22222222222,10,10,0.0,694.0,578.5,694.0,75.24815882164584
"gradual, Δ=0.5",uncorrected,0.05,0,4556,4455,50,38,12,0.76,0.3397163120567376,0.008529741863075197,0.1188118811881188,0.8085106382978723,0.3829787234042553,0.08085106382978724,12368.421052631578,10,10,0.0,604.0,501.5,604.0,20.477518299058904
"gradual, Δ=0.5",uncorrected,0.1,0,4381,4290,114,101,13,0.8859649122807017,0.6203647416413374,0.023543123543123542,0.14285714285714285,2.148936170212766,0.6595744680851063,0.2148936170212766,4653.465346534654,10,10,0.0,494.0,474.5,494.0,9.419970337114684
"gradual, Δ=0.5",bonferroni,1e-05,0,4697,4501,1,0,1,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,inf,10,1,0.9,794.0,794.0,1904.0,inf
"gradual, Δ=0.5",bonferroni,0.0001,0,4697,4502,1,0,1,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,inf,10,1,0.9,694.0,694.0,1894.0,inf
"gradual, Δ=0.5",bonferroni,0.001,0,4695,4502,2,0,2,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,inf,10,2,0.8,925.5,925.5,1874.0,inf
"gradual, Δ=0.5",bonferroni,0.01,0,4682,4533,6,0,6,0.0,0.0,0.0,0.040268456375838924,0.0,0.0,0.0,inf,10,6,0.4,899.5,885.0,1434.0,inf
"gradual, Δ=0.5",bonferroni,0.05,0,4682,4518,6,0,6,0.0,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,inf,10,6,0.4,682.8333333333334,735.0,1304.0,inf
"gradual, Δ=0.5",bonferroni,0.1,0,4673,4539,9,2,7,0.2222222222222222,0.028368794326241134,0.0004406256884776382,0.05223880597014925,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,6,0.4,582.8333333333334,635.0,1244.0,241.92164712610807
"gradual, Δ=0.5",bh_window,1e-05,0,4697,4501,1,0,1,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,inf,10,1,0.9,794.0,794.0,1904.0,inf
"gradual, Δ=0.5",bh_window,0.0001,0,4697,4502,1,0,1,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,inf,10,1,0.9,694.0,694.0,1894.0,inf
"gradual, Δ=0.5",bh_window,0.001,0,4688,4511,4,0,4,0.0,0.0,0.0,0.022598870056497175,0.0,0.0,0.0,inf,10,4,0.6,1393.25,1336.0,1714.0,inf
"gradual, Δ=0.5",bh_window,0.01,0,4682,4534,6,0,6,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,inf,10,6,0.4,882.8333333333334,835.0,1424.0,inf
"gradual, Δ=0.5",bh_window,0.05,0,4670,4534,10,1,9,0.1,0.010638297872340425,0.00022055580061755624,0.0661764705882353,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,9,0.09999999999999998,758.1111111111111,707.0,1024.0,557.9657042356736
"gradual, Δ=0.5",bh_window,0.1,0,4661,4554,13,3,10,0.23076923076923078,0.017730496453900707,0.0006587615283267457,0.09345794392523364,0.06382978723404255,0.0425531914893617,0.006382978723404255,156666.66666666666,10,9,0.09999999999999998,624.7777777777778,707.0,904.0,225.68024186377377
"gradual, Δ=0.5",LORD++,1e-05,0,4700,4477,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2174.0,
"gradual, Δ=0.5",LORD++,0.0001,0,4700,4477,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2174.0,
"gradual, Δ=0.5",LORD++,0.001,0,4697,4485,1,0,1,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,inf,10,1,0.9,2394.0,2394.0,2064.0,inf
"gradual, Δ=0.5",LORD++,0.01,0,4697,4501,1,0,1,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,inf,10,1,0.9,794.0,794.0,1904.0,inf
"gradual, Δ=0.5",LORD++,0.05,0,4697,4502,1,0,1,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,inf,10,1,0.9,694.0,694.0,1894.0,inf
"gradual, Δ=0.5",LORD++,0.1,0,4697,4502,1,0,1,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,inf,10,1,0.9,694.0,694.0,1894.0,inf
"abrupt, Δ=1",uncorrected,1e-05,5,4670,4631,10,0,10,0.0,0.0,0.0,0.2564102564102564,0.0,0.0,0.0,inf,10,10,0.0,330.6,313.0,330.6,inf
"abrupt, Δ=1",uncorrected,0.0001,5,4667,4635,11,1,10,0.09090909090909091,0.02127659574468085,0.0002157497303128371,0.3125,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,260.6,232.5,260.6,1803.5303146584802
"abrupt, Δ=1",uncorrected,0.001,5,4652,4628,16,6,10,0.375,0.1276595744680851,0.0012964563526361278,0.4166666666666667,0.1276595744680851,0.1276595744680851,0.01276595744680851,78333.33333333333,10,10,0.0,180.6,199.0,180.6,433.7393872277593
"abrupt, Δ=1",uncorrected,0.01,5,4535,4514,55,45,10,0.8181818181818182,0.4340425531914893,0.009968985378821444,0.47619047619047616,0.9574468085106383,0.48936170212765956,0.09574468085106383,10444.444444444445,10,10,0.0,150.6,133.5,150.6,69.35222074664307
"abrupt, Δ=1",uncorrected,0.05,5,4364,4345,112,102,10,0.9107142857142857,0.698936170212766,0.023475258918296892,0.5263157894736842,2.1702127659574466,0.7446808510638298,0.2170212765957447,4607.843137254902,10,10,0.0,130.6,124.0,130.6,35.282106717112576
"abrupt, Δ=1",uncorrected,0.1,5,4191,4175,172,162,10,0.9418604651162791,0.7971631205673759,0.038802395209580835,0.625,3.4468085106382977,0.851063829787234,0.3446808510638298,2901.2345679012346,10,10,0.0,100.6,108.0,100.6,28.8393098200918
"abrupt, Δ=1",bonferroni,1e-05,5,4679,4565,7,0,7,0.0,0.0,0.0,0.06140350877192982,0.0,0.0,0.0,inf,10,7,0.30000000000000004,489.2857142857143,403.0,1080.6,inf
"abrupt, Δ=1",bonferroni,0.0001,5,4670,4606,10,0,10,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,inf,10,10,0.0,580.6,413.0,580.6,inf
"abrupt, Δ=1",bonferroni,0.001,5,4670,4631,10,0,10,0.0,0.0,0.0,0.2564102564102564,0.0,0.0,0.0,inf,10,10,0.0,330.6,313.0,330.6,inf
"abrupt, Δ=1",bonferroni,0.01,5,4667,4635,11,1,10,0.09090909090909091,0.02127659574468085,0.0002157497303128371,0.3125,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,260.6,232.5,260.6,1803.5303146584802
"abrupt, Δ=1",bonferroni,0.05,5,4661,4635,13,3,10,0.23076923076923078,0.05319148936170213,0.0006472491909385113,0.38461538461538464,0.06382978723404255,0.06382978723404255,0.006382978723404255,156666.66666666666,10,10,0.0,200.6,199.0,200.6,780.9903622465936
"abrupt, Δ=1",bonferroni,0.1,5,4652,4628,16,6,10,0.375,0.1276595744680851,0.0012964563526361278,0.4166666666666667,0.1276595744680851,0.1276595744680851,0.01276595744680851,78333.33333333333,10,10,0.0,180.6,199.0,180.6,433.7393872277593
"abrupt, Δ=1",bh_window,1e-05,5,4679,4565,7,0,7,0.0,0.0,0.0,0.06140350877192982,0.0,0.0,0.0,inf,10,7,0.30000000000000004,489.2857142857143,403.0,1080.6,inf
"abrupt, Δ=1",bh_window,0.0001,5,4670,4613,10,0,10,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.0,inf,10,10,0.0,510.6,409.0,510.6,inf
"abrupt, Δ=1",bh_window,0.001,5,4670,4634,10,0,10,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,inf,10,10,0.0,300.6,299.0,300.6,inf
"abrupt, Δ=1",bh_window,0.01,5,4664,4636,12,2,10,0.16666666666666666,0.031914893617021274,0.0004314063848144953,0.35714285714285715,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,220.6,208.0,220.6,1065.2765185856754
"abrupt, Δ=1",bh_window,0.05,5,4661,4635,13,3,10,0.23076923076923078,0.05319148936170213,0.0006472491909385113,0.38461538461538464,0.06382978723404255,0.06382978723404255,0.006382978723404255,156666.66666666666,10,10,0.0,200.6,199.0,200.6,780.9903622465936
"abrupt, Δ=1",bh_window,0.1,5,4574,4550,42,32,10,0.7619047619047619,0.08865248226950354,0.007032967032967033,0.4166666666666667,0.6808510638297872,0.10638297872340426,0.06808510638297872,14687.5,10,10,0.0,180.6,180.0,180.6,81.32613510520487
"abrupt, Δ=1",LORD++,1e-05,5,4688,4507,4,0,4,0.0,0.0,0.0,0.022099447513812154,0.0,0.0,0.0,inf,10,4,0.6,1546.75,1659.0,1750.6,inf
"abrupt, Δ=1",LORD++,0.0001,5,4679,4552,7,0,7,0.0,0.0,0.0,0.05511811023622047,0.0,0.0,0.0,inf,10,7,0.30000000000000004,824.1428571428571,895.0,1210.6,inf
"abrupt, Δ=1",LORD++,0.001,5,4670,4603,10,0,10,0.0,0.0,0.0,0.14925373134328357,0.0,0.0,0.0,inf,10,10,0.0,610.6,489.5,610.6,inf
"abrupt, Δ=1",LORD++,0.01,5,4670,4630,10,0,10,0.0,0.0,0.0,0.25,0.0,0.0,0.0,inf,10,10,0.0,340.6,310.0,340.6,inf
"abrupt, Δ=1",LORD++,0.05,5,4664,4628,12,2,10,0.16666666666666666,0.017730496453900707,0.000432152117545376,0.2777777777777778,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,300.6,280.0,300.6,781.7697937458416
"abrupt, Δ=1",LORD++,0.1,5,4664,4629,12,2,10,0.16666666666666666,0.015957446808510637,0.00043205875999135883,0.2857142857142857,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,290.6,280.0,290.6,808.6717136958017
"gradual, Δ=0.5",uncorrected,1e-05,2,4699,4479,2,0,2,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,inf,10,2,0.8,1886.5,1886.5,2137.8,inf
"gradual, Δ=0.5",uncorrected,0.0001,2,4684,4502,7,1,6,0.14285714285714285,0.010638297872340425,0.0002221235006663705,0.03296703296703297,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,6,0.4,1395.5,1177.5,1757.8,202.07810820494447
"gradual, Δ=0.5",uncorrected,0.001,2,4671,4541,10,1,9,0.1,0.02127659574468085,0.00022021581149526536,0.06923076923076923,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,9,0.09999999999999998,980.1111111111111,719.0,1067.8,431.5837206665911
"gradual, Δ=0.5",uncorrected,0.01,2,4634,4523,27,17,10,0.6296296296296297,0.24113475177304963,0.003758567322573513,0.09009009009009009,0.3617021276595745,0.2765957446808511,0.036170212765957444,27647.058823529413,10,10,0.0,507.8,516.0,507.8,54.44477909320483
"gradual, Δ=0.5",uncorrected,0.05,2,4498,4351,75,62,13,0.8266666666666667,0.5347011144883485,0.014249597793610664,0.08843537414965986,1.3191489361702127,0.6170212765957447,0.13191489361702127,7580.645161290323,10,10,0.0,427.8,396.5,427.8,17.72006816570903
"gradual, Δ=0.5",uncorrected,0.1,2,4371,4221,121,106,15,0.8760330578512396,0.6491295938104449,0.025112532575219143,0.1,2.25531914893617,0.723404255319149,0.225531914893617,4433.962264150943,10,10,0.0,357.8,331.5,357.8,12.392292521383295
"gradual, Δ=0.5",bonferroni,1e-05,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",bonferroni,0.0001,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",bonferroni,0.001,2,4699,4479,2,0,2,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,inf,10,2,0.8,1886.5,1886.5,2137.8,inf
"gradual, Δ=0.5",bonferroni,0.01,2,4684,4502,7,1,6,0.14285714285714285,0.010638297872340425,0.0002221235006663705,0.03296703296703297,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,6,0.4,1395.5,1177.5,1757.8,202.07810820494447
"gradual, Δ=0.5",bonferroni,0.05,2,4673,4548,10,1,9,0.1,0.010638297872340425,0.00021987686895338611,0.072,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,9,0.09999999999999998,1069.0,736.0,1147.8,395.69691300280635
"gradual, Δ=0.5",bonferroni,0.1,2,4671,4541,10,1,9,0.1,0.02127659574468085,0.00022021581149526536,0.06923076923076923,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,9,0.09999999999999998,980.1111111111111,719.0,1067.8,431.5837206665911
"gradual, Δ=0.5",bh_window,1e-05,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",bh_window,0.0001,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",bh_window,0.001,2,4697,4479,3,0,3,0.0,0.0,0.0,0.013761467889908258,0.0,0.0,0.0,inf,10,3,0.7,1800.0,1727.0,2117.8,inf
"gradual, Δ=0.5",bh_window,0.01,2,4680,4509,10,1,9,0.1,0.010638297872340425,0.00022177866489243733,0.05263157894736842,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,9,0.09999999999999998,1624.5555555555557,1528.0,1647.8,260.37890705150124
"gradual, Δ=0.5",bh_window,0.05,2,4668,4559,11,2,9,0.18181818181818182,0.014184397163120567,0.0004386926957666155,0.08256880733944955,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,9,0.09999999999999998,891.2222222222222,636.0,987.8,237.31454930806635
"gradual, Δ=0.5",bh_window,0.1,2,4670,4561,10,1,9,0.1,0.02127659574468085,0.00021925016443762334,0.08256880733944955,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,9,0.09999999999999998,724.5555555555555,636.0,837.8,583.8061646986658
"gradual, Δ=0.5",LORD++,1e-05,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",LORD++,0.0001,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",LORD++,0.001,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",LORD++,0.01,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",LORD++,0.05,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",LORD++,0.1,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=0.5",uncorrected,1e-05,1,4685,4504,5,0,5,0.0,0.0,0.0,0.027624309392265192,0.0,0.0,0.0,inf,10,5,0.5,1307.8,837.0,1756.9,inf
"gradual, Δ=0.5",uncorrected,0.0001,1,4676,4573,8,0,8,0.0,0.0,0.0,0.07766990291262135,0.0,0.0,0.0,inf,10,8,0.19999999999999996,836.875,722.5,976.9,inf
"gradual, Δ=0.5",uncorrected,0.001,1,4643,4527,19,9,10,0.47368421052631576,0.13829787234042554,0.0019880715705765406,0.08620689655172414,0.19148936170212766,0.14893617021276595,0.019148936170212766,52222.22222222222,10,10,0.0,596.9,562.0,596.9,87.48906386701663
"gradual, Δ=0.5",uncorrected,0.01,1,4526,4426,58,47,11,0.8103448275862069,0.40248226950354604,0.010619069136918211,0.11,1.0,0.44680851063829785,0.1,10000.0,10,10,0.0,576.9,524.5,576.9,17.33402669440111
"gradual, Δ=0.5",uncorrected,0.05,1,4379,4237,107,96,11,0.897196261682243,0.5120889748549323,0.02265754071276847,0.07746478873239436,2.0425531914893615,0.5531914893617021,0.20425531914893616,4895.833333333333,10,10,0.0,496.9,424.5,496.9,9.85275373985376
"gradual, Δ=0.5",uncorrected,0.1,1,4143,4030,186,174,12,0.9354838709677419,0.6869116698903932,0.04317617866004963,0.10619469026548672,3.702127659574468,0.723404255319149,0.3702127659574468,2701.1494252873563,10,10,0.0,406.9,383.5,406.9,6.638361821792471
"gradual, Δ=0.5",bonferroni,1e-05,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9,
"gradual, Δ=0.5",bonferroni,0.0001,1,4697,4486,1,0,1,0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.0,inf,10,1,0.9,929.0,929.0,2056.9,inf
"gradual, Δ=0.5",bonferroni,0.001,1,4685,4504,5,0,5,0.0,0.0,0.0,0.027624309392265192,0.0,0.0,0.0,inf,10,5,0.5,1307.8,837.0,1756.9,inf
"gradual, Δ=0.5",bonferroni,0.01,1,4676,4573,8,0,8,0.0,0.0,0.0,0.07766990291262135,0.0,0.0,0.0,inf,10,8,0.19999999999999996,836.875,722.5,976.9,inf
"gradual, Δ=0.5",bonferroni,0.05,1,4655,4526,15,6,9,0.4,0.06382978723404255,0.0013256738842244808,0.06976744186046512,0.1276595744680851,0.06382978723404255,0.01276595744680851,78333.33333333333,10,9,0.09999999999999998,723.5555555555555,717.0,796.9,97.43550368550369
"gradual, Δ=0.5",bonferroni,0.1,1,4643,4527,19,9,10,0.47368421052631576,0.13829787234042554,0.0019880715705765406,0.08620689655172414,0.19148936170212766,0.14893617021276595,0.019148936170212766,52222.22222222222,10,10,0.0,596.9,562.0,596.9,87.48906386701663
"gradual, Δ=0.5",bh_window,1e-05,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9,
"gradual, Δ=0.5",bh_window,0.0001,1,4697,4486,1,0,1,0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.0,inf,10,1,0.9,929.0,929.0,2056.9,inf
"gradual, Δ=0.5",bh_window,0.001,1,4682,4534,6,0,6,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,inf,10,6,0.4,1111.8333333333333,783.0,1426.9,inf
"gradual, Δ=0.5",bh_window,0.01,1,4676,4577,8,0,8,0.0,0.0,0.0,0.08080808080808081,0.0,0.0,0.0,inf,10,8,0.19999999999999996,786.875,652.5,936.9,inf
"gradual, Δ=0.5",bh_window,0.05,1,4619,4492,27,19,8,0.7037037037037037,0.09400386847195358,0.004229741763134461,0.06299212598425197,0.40425531914893614,0.10638297872340426,0.04042553191489362,24736.842105263157,10,8,0.19999999999999996,609.375,543.5,766.9,32.475033738191634
"gradual, Δ=0.5",bh_window,0.1,1,4595,4474,35,26,9,0.7428571428571429,0.07092198581560283,0.00581135449262405,0.0743801652892562,0.5531914893617021,0.10638297872340426,0.05531914893617021,18076.923076923078,10,9,0.09999999999999998,559.1111111111111,555.0,636.9,29.09838571603278
"gradual, Δ=0.5",LORD++,1e-05,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9,
"gradual, Δ=0.5",LORD++,0.0001,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9,
"gradual, Δ=0.5",LORD++,0.001,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9,
"gradual, Δ=0.5",LORD++,0.01,1,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2116.9,
"gradual, Δ=0.5",LORD++,0.05,1,4676,4483,9,0,9,0.0,0.0,0.0,0.046632124352331605,0.0,0.0,0.0,inf,10,9,0.09999999999999998,1923.5555555555557,1855.0,1876.9,inf
"gradual, Δ=0.5",LORD++,0.1,1,4679,4495,7,0,7,0.0,0.0,0.0,0.03804347826086957,0.0,0.0,0.0,inf,10,7,0.30000000000000004,1775.142857142857,1755.0,1786.9,inf
"gradual, Δ=0.5",uncorrected,1e-05,3,4697,4468,1,0,1,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,inf,10,1,0.9,934.0,934.0,2230.9,inf
"gradual, Δ=0.5",uncorrected,0.0001,3,4697,4469,1,0,1,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,inf,10,1,0.9,834.0,834.0,2220.9,inf
"gradual, Δ=0.5",uncorrected,0.001,3,4688,4503,4,0,4,0.0,0.0,0.0,0.021621621621621623,0.0,0.0,0.0,inf,10,4,0.6,1120.25,962.5,1790.9,inf
"gradual, Δ=0.5",uncorrected,0.01,3,4658,4541,15,6,9,0.4,0.1276595744680851,0.0013212948689715921,0.07692307692307693,0.1276595744680851,0.1276595744680851,0.01276595744680851,78333.33333333333,10,9,0.09999999999999998,773.2222222222222,635.0,940.9,91.17689323178618
"gradual, Δ=0.5",uncorrected,0.05,3,4589,4447,37,26,11,0.7027027027027027,0.29432624113475175,0.005846638183044749,0.07746478873239436,0.5531914893617021,0.3191489361702128,0.05531914893617021,18076.923076923078,10,10,0.0,530.9,501.5,530.9,34.04958198704667
"gradual, Δ=0.5",uncorrected,0.1,3,4493,4367,70,55,15,0.7857142857142857,0.38703140830800403,0.012594458438287154,0.11904761904761904,1.1702127659574468,0.425531914893617,0.11702127659574468,8545.454545454546,10,10,0.0,430.9,442.0,430.9,19.83164201776409
"gradual, Δ=0.5",bonferroni,1e-05,3,4697,4467,1,0,1,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,inf,10,1,0.9,1034.0,1034.0,2240.9,inf
"gradual, Δ=0.5",bonferroni,0.0001,3,4697,4467,1,0,1,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,inf,10,1,0.9,1034.0,1034.0,2240.9,inf
"gradual, Δ=0.5",bonferroni,0.001,3,4697,4468,1,0,1,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,inf,10,1,0.9,934.0,934.0,2230.9,inf
"gradual, Δ=0.5",bonferroni,0.01,3,4697,4469,1,0,1,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,inf,10,1,0.9,834.0,834.0,2220.9,inf
"gradual, Δ=0.5",bonferroni,0.05,3,4688,4479,4,0,4,0.0,0.0,0.0,0.019138755980861243,0.0,0.0,0.0,inf,10,4,0.6,1720.25,1865.5,2030.9,inf
"gradual, Δ=0.5",bonferroni,0.1,3,4688,4503,4,0,4,0.0,0.0,0.0,0.021621621621621623,0.0,0.0,0.0,inf,10,4,0.6,1120.25,962.5,1790.9,inf
"gradual, Δ=0.5",bh_window,1e-05,3,4697,4467,1,0,1,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,inf,10,1,0.9,1034.0,1034.0,2240.9,inf
"gradual, Δ=0.5",bh_window,0.0001,3,4697,4467,1,0,1,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,inf,10,1,0.9,1034.0,1034.0,2240.9,inf
"gradual, Δ=0.5",bh_window,0.001,3,4697,4468,1,0,1,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,inf,10,1,0.9,934.0,934.0,2230.9,inf
"gradual, Δ=0.5",bh_window,0.01,3,4697,4469,1,0,1,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,inf,10,1,0.9,834.0,834.0,2220.9,inf
"gradual, Δ=0.5",bh_window,0.05,3,4682,4503,6,0,6,0.0,0.0,0.0,0.0335195530726257,0.0,0.0,0.0,inf,10,6,0.4,1356.6666666666667,1316.5,1730.9,inf
"gradual, Δ=0.5",bh_window,0.1,3,4679,4531,7,0,7,0.0,0.0,0.0,0.0472972972972973,0.0,0.0,0.0,inf,10,6,0.4,773.3333333333334,773.0,1380.9,inf
"gradual, Δ=0.5",LORD++,1e-05,3,4700,4460,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2340.9,
